run_dir,benchmark,parsed_benchmark_name,elapsed_source,benchmark_elapsed_s,compaction_time_source,compaction_time_micros,compaction_time_count,sst_size_mb,input_data_mb,requested_input_sst_count,input_path_component,value_size,key_size,requested_subcompactions,compaction_runs,repeat_index,requested_bg_threads,preload_entries,target_logical_input_bytes,preload_sst_count,preload_sst_bytes,preload_db_bytes,compaction_count,actual_subcompactions_avg,actual_subcompactions_max,total_compaction_wall_s,total_compaction_cpu_s,total_compaction_read_io_s,total_compaction_write_io_s,read_pct,write_pct,compute_pct,cpu_resource_pct,total_input_bytes,total_output_bytes,total_input_records,total_output_records,target_logical_input_records,total_logical_input_bytes,total_logical_output_bytes,input_throughput_mib_per_sec,output_throughput_mib_per_sec,logical_input_throughput_mib_per_sec,logical_target_throughput_mib_per_sec,total_rw_throughput_mib_per_sec,logical_input_throughput_records_per_sec,logical_output_throughput_records_per_sec,logical_target_throughput_records_per_sec,total_rw_throughput_records_per_sec,logical_input_throughput_mrecords_per_sec,logical_output_throughput_mrecords_per_sec,logical_target_throughput_mrecords_per_sec,total_rw_throughput_mrecords_per_sec,avg_device_util_pct,max_device_util_pct,avg_device_queue_depth,avg_device_rkib_per_sec,avg_device_wkib_per_sec,avg_process_cpu_pct,max_process_cpu_pct,avg_system_cpu_busy_pct,avg_system_cpu_iowait_pct,avg_foreground_cpu_pct,avg_compaction_cpu_pct,avg_flush_cpu_pct,avg_background_cpu_pct,max_compaction_cpu_pct,dominant_breakdown
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_4/repeat_01,compactall,compactall,compaction_wall_sum,0.554227,rocksdb.compaction.times.micros,554227.0,1,8,256,32,input_32sst,32,16,4,5,1,1,5592406,268435456,56,317550352,317843637,1,4.0,4,0.554227,1.574882,0.0,0.065301146,0.0,11.78238266991684,88.21761733008316,284.1582961494117,317550352.0,309817608.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,546.4180107937074,533.1120561070094,461.7856343564296,461.90459865722886,1079.5300669007167,10087861.11106099,9951000.221930725,10090459.925866717,20038861.332991716,10.08786111106099,9.951000221930725,10.090459925866718,20.038861332991715,29.5925,72.4216,6.6195,853876.1127,1142054.6834,290.304,378.2318,20.684,4.0239,0.0,290.304,0.0,290.304,378.2318,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_4/repeat_02,compactall,compactall,compaction_wall_sum,0.544385,rocksdb.compaction.times.micros,544385.0,1,8,256,32,input_32sst,32,16,4,5,2,1,5592406,268435456,56,317550352,317843637,1,4.0,4,0.544385,1.55347,0.0,0.062383430999999996,0.0,11.459432387005519,88.54056761299448,285.36238140286747,317550352.0,309817608.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,556.2967658333056,542.750251237671,470.13431077722737,470.255425847516,1099.0470170709766,10270240.730365459,10130905.517235044,10272886.529447602,20401146.247600503,10.270240730365458,10.130905517235044,10.272886529447602,20.401146247600504,25.787,73.3112,6.3455,853296.2726,1157146.0897,294.0355,387.5353,20.8893,3.7824,0.0,294.0355,0.0,294.0355,387.5353,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_4/repeat_03,compactall,compactall,compaction_wall_sum,0.5371,rocksdb.compaction.times.micros,537100.0,1,8,256,32,input_32sst,32,16,4,5,3,1,5592406,268435456,56,317550352,317843637,1,4.0,4,0.5371,1.54095,0.0,0.066639958,0.0,12.407365108918263,87.59263489108173,286.9018804691864,317550352.0,309817608.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,563.8421427446733,550.1118888847877,476.5110161468273,476.63377397132746,1113.954031629461,10409541.984732823,10268316.886985663,10412223.670328306,20677858.87171849,10.409541984732824,10.268316886985664,10.412223670328306,20.677858871718488,31.5798,77.408,6.5041,854635.0871,1162378.6619,296.1305,377.6688,20.8416,4.0255,0.0,296.1305,0.0,296.1305,377.6688,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_4/repeat_04,compactall,compactall,compaction_wall_sum,0.540706,rocksdb.compaction.times.micros,540706.0,1,8,256,32,input_32sst,32,16,4,5,4,1,5592406,268435456,56,317550352,317843637,1,4.0,4,0.540706,1.555702,0.0,0.062233108,0.0,11.509601890861207,88.4903981091388,287.71679988755443,317550352.0,309817608.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,560.0818464529043,546.4431604606191,473.3331362560447,473.4550754014196,1106.5250069135234,10340120.139225382,10199836.879931053,10342783.940502478,20539957.019156434,10.340120139225382,10.199836879931054,10.342783940502478,20.539957019156432,30.1689,77.4686,6.4886,858246.9614,1158246.4753,295.408,396.0775,20.9418,3.6427,0.0,295.408,0.0,295.408,396.0775,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_4/repeat_05,compactall,compactall,compaction_wall_sum,0.546504,rocksdb.compaction.times.micros,546504.0,1,8,256,32,input_32sst,32,16,4,5,5,1,5592406,268435456,56,317550352,317843637,1,4.0,4,0.546504,1.569933,0.0,0.060278092,0.0,11.02976227072446,88.97023772927554,287.2683457028677,317550352.0,309817608.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,554.1397956248519,540.6458059227738,468.31142456864166,468.4320700305945,1094.7856015476257,10230419.173510166,10091624.21501032,10233054.713841679,20322043.388520487,10.230419173510166,10.09162421501032,10.233054713841678,20.322043388520488,28.9751,81.311,6.7755,853271.662,1162016.5061,300.0229,388.0332,21.1841,3.7747,0.0,300.0228,0.0,300.0228,388.0332,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_8/repeat_01,compactall,compactall,compaction_wall_sum,0.476949,rocksdb.compaction.times.micros,476949.0,1,8,256,32,input_32sst,32,16,8,5,1,1,5592406,268435456,56,317550352,317843637,1,8.0,8,0.476949,2.079785,0.0,0.076396518,0.0,16.017754099494912,83.98224590050509,436.06024962836705,317550352.0,309819709.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,634.9517765382967,619.4941161209234,536.6067792834474,536.7450188594588,1254.4458926592201,11722353.962373335,11563318.090613462,11725373.851991162,23285672.052986797,11.722353962373335,11.563318090613462,11.725373851991161,23.285672052986797,51.0522,87.3001,21.1594,2011803.4856,1354011.4375,476.3876,760.5659,33.2842,10.8628,0.0,476.3876,0.0,476.3876,760.5659,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_8/repeat_02,compactall,compactall,compaction_wall_sum,0.469327,rocksdb.compaction.times.micros,469327.0,1,8,256,32,input_32sst,32,16,8,5,2,1,5592406,268435456,56,317550352,317843637,1,8.0,8,0.469327,1.891,0.0,0.06698011100000001,0.0,14.27152305322302,85.72847694677698,402.9173689133589,317550352.0,309819709.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,645.2635686166874,629.5548715282912,545.3214214661865,545.4619060910624,1274.8184401449787,11912728.225736002,11751109.567529676,11915797.159194618,23663837.793265678,11.912728225736002,11.751109567529676,11.915797159194618,23.663837793265678,50.0945,80.3121,23.9064,2027995.7978,1438780.8783,446.5178,740.416,33.3843,11.2777,0.0,446.5178,0.0,446.5178,740.416,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_8/repeat_03,compactall,compactall,compaction_wall_sum,0.52158,rocksdb.compaction.times.micros,521580.0,1,8,256,32,input_32sst,32,16,8,5,3,1,5592406,268435456,56,317550352,317843637,1,8.0,8,0.52158,2.071848,0.0,0.06704022500000001,0.0,12.853296713831053,87.14670328616894,397.2253537328885,317550352.0,309819709.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,580.6196841676522,566.4847179526789,490.68995508351725,490.81636565819235,1147.104402120331,10719285.632117795,10573858.276774416,10722047.11325843,21293143.90889221,10.719285632117796,10.573858276774416,10.72204711325843,21.293143908892212,48.2052,75.8852,13.8414,1613958.5868,1185905.5648,380.6871,751.2172,33.211,7.038,0.0,380.6871,0.0,380.6871,751.2172,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_8/repeat_04,compactall,compactall,compaction_wall_sum,0.48485,rocksdb.compaction.times.micros,484850.0,1,8,256,32,input_32sst,32,16,8,5,4,1,5592406,268435456,56,317550352,317843637,1,8.0,8,0.48485,2.096855,0.0,0.078807739,0.0,16.254045374858205,83.74595462514179,432.47499226564923,317550352.0,309819709.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,624.6047537757328,609.3989877070399,527.8623631483158,527.9983500051562,1234.0037414827727,11531329.277096009,11374885.015984325,11534299.95531264,22906214.293080334,11.53132927709601,11.374885015984324,11.534299955312639,22.906214293080332,48.7572,74.1961,17.0795,2011523.5048,1312454.8366,464.9163,766.6308,34.2048,7.951,0.0,464.9163,0.0,464.9163,766.6308,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_8/repeat_05,compactall,compactall,compaction_wall_sum,0.460571,rocksdb.compaction.times.micros,460571.0,1,8,256,32,input_32sst,32,16,8,5,5,1,5592406,268435456,56,317550352,317843637,1,8.0,8,0.460571,1.987321,0.0,0.071334997,0.0,15.488382247253952,84.51161775274605,431.4906930744662,317550352.0,309819709.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,657.5307930116401,641.5234549933849,555.6886273179617,555.8317827218822,1299.0542480050249,12139203.293303313,11974512.07305714,12142330.570820423,24113715.366360452,12.139203293303312,11.97451207305714,12.142330570820423,24.113715366360452,48.3511,73.0977,18.3319,2014095.2844,1384426.7734,444.9307,748.5715,34.1288,9.5166,0.0,444.9308,0.0,444.9308,748.5715,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_16/repeat_01,compactall,compactall,compaction_wall_sum,0.532888,rocksdb.compaction.times.micros,532888.0,1,8,256,32,input_32sst,32,16,16,5,1,1,5592406,268435456,56,317550352,317843637,1,16.0,16,0.532888,3.064202,0.0,0.124831119,0.0,23.42539501733948,76.57460498266052,575.0180150425605,317550352.0,309828391.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,568.2988073819715,554.4793258436545,480.27740683306985,480.40113494768127,1122.7781332256259,10491820.044737356,10349478.689705905,10494522.926643746,20841298.73444326,10.491820044737356,10.349478689705904,10.494522926643747,20.84129873444326,64.0307,81.8776,42.923,3116005.0587,1185093.4279,636.0064,1457.0456,49.7348,18.5335,0.0,636.0064,0.0,636.0064,1457.0456,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_16/repeat_02,compactall,compactall,compaction_wall_sum,0.546155,rocksdb.compaction.times.micros,546155.0,1,8,256,32,input_32sst,32,16,16,5,2,1,5592406,268435456,56,317550352,317843637,1,16.0,16,0.546155,3.182373,0.0,0.1175733,0.0,21.5274601532532,78.4725398467468,582.6867830560923,317550352.0,309828391.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,554.4938980109384,541.0101143268365,468.6106815326436,468.73140408858296,1095.5040123377748,10236956.54164111,10098072.8913953,10239593.766116457,20335029.43303641,10.23695654164111,10.0980728913953,10.239593766116457,20.33502943303641,62.598,80.7989,42.2518,3096278.5822,1153429.2874,712.8087,1375.2232,50.8647,17.881,0.0,712.8087,0.0,712.8087,1375.2232,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_16/repeat_03,compactall,compactall,compaction_wall_sum,0.547177,rocksdb.compaction.times.micros,547177.0,1,8,256,32,input_32sst,32,16,16,5,3,1,5592406,268435456,56,317550352,317843637,1,16.0,16,0.547177,3.240077,0.0,0.108912535,0.0,19.904443169212154,80.09555683078784,592.1442238982997,317550352.0,309828391.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,553.4582317388415,539.9996326420396,467.73542523253155,467.8559223066759,1093.4578643808811,10217836.276013063,10079212.028283352,10220468.574763436,20297048.304296415,10.217836276013063,10.079212028283353,10.220468574763435,20.297048304296414,57.2047,75.8576,41.2998,3105760.3699,1157543.5047,684.269,1417.1503,51.6022,17.8405,0.0,684.269,0.0,684.269,1417.1503,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_16/repeat_04,compactall,compactall,compaction_wall_sum,0.541627,rocksdb.compaction.times.micros,541627.0,1,8,256,32,input_32sst,32,16,16,5,4,1,5592406,268435456,56,317550352,317843637,1,16.0,16,0.541627,3.105581,0.0,0.120364857,0.0,22.222831764295357,77.77716823570464,573.3800198291444,317550352.0,309828391.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,559.1294652374495,545.5329571645677,472.52826534212835,472.649997138252,1104.6624224020172,10322537.465820575,10182492.74869975,10325196.73748416,20505030.214520328,10.322537465820576,10.182492748699751,10.325196737484161,20.50503021452033,58.2281,75.817,42.8018,3114432.7446,1174554.4701,684.1854,1394.9836,50.2947,17.9746,0.0,684.1854,0.0,684.1854,1394.9836,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_16/repeat_05,compactall,compactall,compaction_wall_sum,0.537987,rocksdb.compaction.times.micros,537987.0,1,8,256,32,input_32sst,32,16,16,5,5,1,5592406,268435456,56,317550352,317843637,1,16.0,16,0.537987,3.170966,0.0,0.111496655,0.0,20.724786100779387,79.27521389922062,589.4131270829964,317550352.0,309828391.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,562.9125143696112,549.2240128296285,475.72537398201246,475.8479294109337,1112.1365271992397,10392379.369761722,10251387.115302043,10395056.633958317,20643766.485063765,10.392379369761722,10.251387115302043,10.395056633958317,20.643766485063765,58.1794,79.4309,44.9022,3098644.2803,1181093.4513,676.138,1419.7597,50.7425,17.9497,0.0,676.138,0.0,676.138,1419.7597,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_32/repeat_01,compactall,compactall,compaction_wall_sum,0.925206,rocksdb.compaction.times.micros,925206.0,1,8,256,32,input_32sst,32,16,32,5,1,1,5592406,268435456,56,317550352,317843637,1,32.0,32,0.925206,3.411073,0.0,0.201585951,0.0,21.78822348752602,78.21177651247397,368.6825420500948,317550352.0,309848601.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,327.32128290149876,319.382551289235,276.62387270776554,276.6951360021444,646.7038341907337,6042940.707258708,5960956.803133572,6044497.477678845,12003897.51039228,6.042940707258708,5.9609568031335725,6.044497477678845,12.00389751039228,60.1328,82.3432,68.3091,3359197.7568,657299.8149,485.8552,1206.5486,40.8772,18.5002,0.0,485.8552,0.0,485.8552,1206.5486,computation
/home/1755_project/invalidation-aware-caching/presentation_figures/compaction_parallelism/final-speedup-cpu-8mb-sst_32sst/sst_8MB/input_32sst/value_32/subcomp_32/repeat_02,compactall,compactall,compaction_wall_sum,0.835172,rocksdb.compaction.times.micros,835172.0,1,8,256,32,input_32sst,32,16,32,5,2,1,5592406,268435456,56,317550352,317843637,1,32.0,32,0.835172,3.248404,0.0,0.224927245,0.0,26.931846972839125,73.06815302716088,388.9503000579521,317550352.0,309848601.0,5590965.0,5515113.0,5592405.333333333,268366320.0,264725424.0,362.60748069638834,353.81293044798906,306.44474045162065,306.5236861389031,716.4204111443773,6694387.50341247,6603565.493096033,6696112.098266385,13297952.996508503,6.69438750341247,6.603565493096033,6.696112098266385,13.297952996508503,63.6329,83.0311,76.1886,3768583.0603,732382.7725,500.8854,1606.746,41.7807,21.5067,0.0,500.8854,0.0,500.8854,1606.746,computation
