secs_elapsed,device,rps,wps,rkib_per_sec,wkib_per_sec,util_pct,avg_queue_depth,read_await_ms,write_await_ms,ios_in_progress,sst_size_mb,input_data_mb,requested_input_sst_count,value_size,requested_subcompactions,repeat_index
0.103,nvme1n1,50157.7762,6594.8005,5936252.7935,815242.9629,80.4723,220.1505,4.2084,1.375,0,8,256,32,512,32,3
0.208,nvme1n1,47238.3719,6380.2229,5603452.1818,784719.8777,64.658,191.711,3.8657,1.4277,0,8,256,32,512,32,3
0.31,nvme1n1,51327.55,6801.3883,6153143.7666,833106.6367,80.9921,205.3785,3.8675,1.0086,0,8,256,32,512,32,3
0.412,nvme1n1,9088.6425,23606.7351,999172.1226,2707960.5263,63.2941,49.8837,3.2699,0.8509,0,8,256,32,512,32,3
0.515,nvme1n1,19.2886,260.3961,77.1544,18941.407,1.9289,0.0386,0.0,0.0741,0,8,256,32,512,32,3
0.617,nvme1n1,599.2472,58.9423,8752.9382,668.0132,1.9647,0.0688,0.0984,0.1667,0,8,256,32,512,32,3
0.103,nvme1n1,49764.6675,6393.4115,5884277.2519,790115.8329,74.5244,245.6364,4.7986,1.0675,0,8,256,32,512,32,4
0.205,nvme1n1,51025.77,6757.0162,6047397.1442,835084.8291,70.6103,234.9559,4.533,0.5428,0,8,256,32,512,32,4
0.309,nvme1n1,47575.994,6274.7107,5667263.7731,765533.9837,77.1086,245.3884,5.0511,0.8095,0,8,256,32,512,32,4
0.411,nvme1n1,10999.7193,23713.5534,1253292.1533,2746658.3236,56.8107,56.0271,2.6385,1.1355,0,8,256,32,512,32,4
0.514,nvme1n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,256,32,512,32,4
0.616,nvme1n1,596.9818,58.7195,8719.8488,704.6342,4.8933,0.1272,0.082,0.6667,0,8,256,32,512,32,4
0.102,nvme1n1,47198.9965,6538.4318,5593233.9402,806307.9713,68.047,223.4112,4.5107,1.6063,0,8,256,32,512,32,5
0.205,nvme1n1,48707.8354,6566.0312,5800981.0547,810123.1785,77.1899,191.0989,3.7944,0.9568,0,8,256,32,512,32,5
0.306,nvme1n1,50552.8008,6472.5657,6013548.8384,791715.5952,82.5031,263.8725,5.0313,1.4719,0,8,256,32,512,32,5
0.407,nvme1n1,13647.9621,22393.3544,1572922.6809,2570412.4165,66.358,63.05,3.9499,0.4047,0,8,256,32,512,32,5
0.509,nvme1n1,39.5106,1580.4231,158.0423,174162.6266,6.9144,0.2173,0.25,0.125,0,8,256,32,512,32,5
0.101,nvme1n1,22223.1367,25985.047,2642652.4094,3196509.1064,75.6363,28.0352,0.9879,0.2336,0,8,256,32,512,4,1
0.101,nvme1n1,21712.2406,23453.5982,2577681.785,2918435.6,75.6247,28.9065,1.011,0.2961,0,8,256,32,512,4,2
0.101,nvme1n1,22435.606,25750.1831,2665671.4971,3204131.018,80.6248,28.2884,0.9618,0.2598,0,8,256,32,512,4,3
0.101,nvme1n1,22031.5523,25215.8779,2616052.794,3130470.6339,82.5934,27.2658,0.939,0.2609,0,8,256,32,512,4,4
0.101,nvme1n1,22013.576,25934.6199,2612888.071,3201402.9136,80.6103,27.0094,0.9471,0.2375,0,8,256,32,512,4,5
0.101,nvme1n1,36000.5563,18039.9263,4273460.3049,2238695.3844,83.2612,52.7321,1.2976,0.3335,0,8,256,32,512,8,1
0.202,nvme1n1,7249.2384,24243.3548,833910.0043,2890386.246,60.4103,13.2903,1.0342,0.2361,0,8,256,32,512,8,1
0.102,nvme1n1,35501.0549,17478.356,4227614.4743,2173254.4316,82.1463,48.7434,1.15,0.453,0,8,256,32,512,8,2
0.203,nvme1n1,5763.4409,24807.426,648978.2232,2939729.2355,48.275,12.7091,1.0974,0.2546,0,8,256,32,512,8,2
0.102,nvme1n1,34509.1028,17338.0016,4113745.2231,2157687.7892,76.5778,53.1921,1.3442,0.3924,0,8,256,32,512,8,3
0.204,nvme1n1,7144.5046,18804.9686,829765.536,2212523.6367,51.3851,8.3402,0.5339,0.2386,0,8,256,32,512,8,3
0.101,nvme1n1,35394.869,17533.7072,4219570.477,2173822.465,78.3907,53.6133,1.3255,0.382,0,8,256,32,512,8,4
0.202,nvme1n1,7167.0449,25769.5964,813479.4525,3039462.355,58.5673,13.123,1.0139,0.2234,0,8,256,32,512,8,4
0.101,nvme1n1,33308.2979,16614.4489,3964545.9573,2074880.6664,80.3925,49.357,1.2083,0.5484,0,8,256,32,512,8,5
0.202,nvme1n1,9606.8404,26289.7935,1110428.6747,3111187.1585,65.5012,17.7449,1.2149,0.2284,0,8,256,32,512,8,5
0.101,nvme1n1,8657.9487,8787.3203,1001610.2192,1073864.2841,48.7632,5.5331,0.4609,0.1755,0,8,256,32,64,1,1
0.201,nvme1n1,39.8065,2676.9887,159.2261,316302.6332,6.9661,0.3085,0.25,0.1078,0,8,256,32,64,1,1
0.302,nvme1n1,39.7609,2584.4606,159.0437,302938.5396,5.9641,0.3081,0.25,0.1115,0,8,256,32,64,1,1
0.402,nvme1n1,1154.4052,3622.444,133144.7194,433857.3278,12.9373,0.8559,0.319,0.1346,0,8,256,32,64,1,1
0.503,nvme1n1,6953.3337,8137.0916,818205.4472,963001.9079,33.8217,3.5214,0.3076,0.1699,0,8,256,32,64,1,1
0.603,nvme1n1,209.0544,3036.2668,20855.6686,333929.6163,7.964,0.4181,0.2381,0.1148,0,8,256,32,64,1,1
0.704,nvme1n1,39.8243,2668.2254,159.297,313695.6892,7.9649,0.3086,0.25,0.1082,0,8,256,32,64,1,1
0.804,nvme1n1,7600.8343,8108.2199,868315.734,1011866.0465,38.8001,3.7109,0.322,0.1558,0,8,256,32,64,1,1
0.905,nvme1n1,755.6903,3191.7972,82797.805,381504.2849,11.932,0.6264,0.3026,0.1184,0,8,256,32,64,1,1
1.005,nvme1n1,29.8478,2606.7116,119.3914,311492.0819,6.9645,0.2885,0.3333,0.1069,0,8,256,32,64,1,1
1.106,nvme1n1,69.6293,2675.7539,1004.6511,309233.597,8.9523,0.3183,0.1429,0.1078,0,8,256,32,64,1,1
0.101,nvme1n1,8635.9191,9083.6338,1000468.24,1107148.7034,42.7816,4.696,0.3641,0.1709,0,8,256,32,64,1,2
0.201,nvme1n1,29.8675,2688.0711,119.4698,311975.543,6.9691,0.3186,0.0,0.1148,0,8,256,32,64,1,2
0.302,nvme1n1,39.7675,2584.888,159.07,302948.8791,7.9535,0.3082,0.25,0.1077,0,8,256,32,64,1,2
0.402,nvme1n1,2379.0935,4569.054,279284.6697,545977.0664,13.9361,1.3837,0.3013,0.146,0,8,256,32,64,1,2
0.503,nvme1n1,5640.1893,7221.8297,672192.1887,850862.841,23.8738,2.9146,0.3034,0.1653,0,8,256,32,64,1,2
0.603,nvme1n1,208.9294,2925.0111,20843.1912,323621.6333,7.9592,0.4079,0.2857,0.119,0,8,256,32,64,1,2
0.704,nvme1n1,39.8187,2687.7638,159.2749,314169.7235,4.9773,0.3185,0.25,0.1074,0,8,256,32,64,1,2
0.804,nvme1n1,8280.0802,8568.6887,951313.5367,1069523.6234,40.8033,4.3689,0.363,0.1591,0,8,256,32,64,1,2
0.905,nvme1n1,39.7939,2666.1933,159.1757,314173.0705,6.9639,0.3084,0.25,0.1082,0,8,256,32,64,1,2
1.005,nvme1n1,29.8631,2598.0865,119.4523,311650.9278,7.9635,0.2986,0.3333,0.1111,0,8,256,32,64,1,2
1.106,nvme1n1,209.0161,2627.6316,18413.3274,299510.1876,8.9578,0.3285,0.1429,0.1098,0,8,256,32,64,1,2
0.101,nvme1n1,8410.8101,9217.0534,989803.0424,1123246.2677,43.7959,4.6284,0.3609,0.1717,0,8,256,32,64,1,3
0.201,nvme1n1,39.8071,2587.4594,159.2283,303170.632,7.9614,0.3085,0.25,0.1115,0,8,256,32,64,1,3
0.302,nvme1n1,29.8216,2514.9526,119.2863,300999.0714,2.9822,0.2883,0.0,0.1107,0,8,256,32,64,1,3
0.402,nvme1n1,2625.571,4863.2736,310190.3335,565969.6853,18.8962,1.7007,0.3636,0.1534,0,8,256,32,64,1,3
0.503,nvme1n1,5390.6157,6922.2667,640921.3314,810064.3312,27.8482,2.9937,0.3395,0.1667,0,8,256,32,64,1,3
0.603,nvme1n1,208.9549,2925.3687,20845.7392,313472.1565,8.9552,0.4378,0.381,0.1224,0,8,256,32,64,1,3
0.704,nvme1n1,39.8244,2668.2354,159.2976,303541.6394,5.9737,0.3186,0.0,0.1082,0,8,256,32,64,1,3
0.805,nvme1n1,6915.0027,7630.3478,785841.373,952005.1123,22.8513,3.4376,0.3233,0.1589,0,8,256,32,64,1,3
0.905,nvme1n1,1462.3769,3372.4202,164209.0096,407913.6238,11.9378,1.0943,0.449,0.1268,0,8,256,32,64,1,3
1.006,nvme1n1,39.8129,2587.8378,159.2516,303374.214,6.9673,0.2986,0.0,0.1115,0,8,256,32,64,1,3
1.106,nvme1n1,29.845,2596.517,119.3801,311462.6554,6.9638,0.2985,0.3333,0.1073,0,8,256,32,64,1,3
0.101,nvme1n1,8727.5721,9036.0724,1001665.5432,1095554.1171,47.7678,4.7469,0.3637,0.174,0,8,256,32,64,1,4
0.201,nvme1n1,39.7959,2596.6832,159.1836,304597.9032,6.9643,0.2885,0.0,0.1034,0,8,256,32,64,1,4
0.302,nvme1n1,39.7801,2665.2666,159.1204,313069.3775,6.9615,0.2984,0.25,0.1045,0,8,256,32,64,1,4
0.402,nvme1n1,1960.9356,4310.0768,227702.45,515377.677,14.931,1.2343,0.3096,0.1455,0,8,256,32,64,1,4
0.503,nvme1n1,6137.388,7410.6225,723709.454,891662.0112,30.8361,3.0836,0.3015,0.1664,0,8,256,32,64,1,4
0.603,nvme1n1,218.8889,2756.0105,20844.1949,323557.6215,9.9495,0.398,0.3182,0.1155,0,8,256,32,64,1,4
0.704,nvme1n1,39.8042,2666.8818,159.2168,313458.1246,6.9657,0.3085,0.25,0.1082,0,8,256,32,64,1,4
0.804,nvme1n1,8278.0065,8566.5428,951075.2902,1069176.1762,35.8183,4.1589,0.3353,0.1603,0,8,256,32,64,1,4
0.905,nvme1n1,39.8008,2666.6557,159.2033,314108.1588,6.9651,0.3085,0.25,0.1082,0,8,256,32,64,1,4
1.005,nvme1n1,29.8555,2597.4312,119.4221,311532.519,7.9615,0.2986,0.0,0.1073,0,8,256,32,64,1,4
1.106,nvme1n1,288.3036,2624.5568,28323.3421,299080.1764,12.924,0.338,0.1379,0.1136,0,8,256,32,64,1,4
0.101,nvme1n1,8410.1632,8967.5232,985098.8429,1095769.6242,40.8067,5.2252,0.4331,0.1765,0,8,256,32,64,1,5
0.201,nvme1n1,29.8423,2596.2804,119.3692,311235.336,7.9579,0.2984,0.0,0.1073,0,8,256,32,64,1,5
0.302,nvme1n1,39.7651,2713.9674,159.0604,313070.5545,8.9471,0.3181,0.25,0.1136,0,8,256,32,64,1,5
0.402,nvme1n1,2984.5856,5133.4872,351648.8497,595404.93,16.9127,1.7709,0.3333,0.1512,0,8,256,32,64,1,5
0.503,nvme1n1,5022.5083,6842.546,599602.9533,792820.3393,26.853,2.6754,0.305,0.1642,0,8,256,32,64,1,5
0.604,nvme1n1,198.9643,3004.3617,20801.7227,331753.1552,7.9586,0.4178,0.3,0.1192,0,8,256,32,64,1,5
0.704,nvme1n1,39.8366,2669.053,159.3464,313792.9937,5.9755,0.3187,0.25,0.1119,0,8,256,32,64,1,5
0.804,nvme1n1,8295.3005,8563.8534,950776.7111,1068880.3064,27.8499,4.0482,0.3213,0.1614,0,8,256,32,64,1,5
0.905,nvme1n1,39.7966,2586.7781,159.1863,303966.3218,6.9644,0.3084,0.0,0.1115,0,8,256,32,64,1,5
1.005,nvme1n1,39.8116,2667.376,159.2463,313396.7777,8.9576,0.3085,0.25,0.1082,0,8,256,32,64,1,5
1.106,nvme1n1,407.8035,2506.4996,43764.2782,287451.7361,9.9464,0.3481,0.122,0.1111,0,8,256,32,64,1,5
0.102,nvme1n1,46157.9324,9415.1523,5476830.6372,1151451.4202,77.9661,103.1324,2.1086,0.6153,0,8,256,32,64,16,1
0.204,nvme1n1,42687.0131,9558.8384,5163577.8476,1185961.2618,76.3142,54.4081,1.2067,0.303,0,8,256,32,64,16,1
0.306,nvme1n1,22392.0519,6705.7992,2682792.3314,835654.8347,50.2196,19.2213,0.7876,0.2364,0,8,256,32,64,16,1
0.407,nvme1n1,793.4712,21522.9069,38314.7417,2443256.5916,41.6572,4.6716,0.35,0.1986,0,8,256,32,64,16,1
0.102,nvme1n1,46448.8271,9406.3568,5524801.9397,1162277.9046,75.0928,99.4979,2.0151,0.6282,0,8,256,32,64,16,2
0.205,nvme1n1,45355.3257,9394.8932,5430369.4916,1156008.1651,74.655,75.7312,1.5603,0.5273,0,8,256,32,64,16,2
0.307,nvme1n1,16946.3125,6925.4583,2040713.1534,869531.9466,52.896,22.5886,1.2064,0.3112,0,8,256,32,64,16,2
0.409,nvme1n1,463.5134,20572.1063,1854.0537,2347113.6235,43.3927,6.2525,0.2766,0.2943,0,8,256,32,64,16,2
0.102,nvme1n1,46790.7991,9600.3849,5545315.2546,1179695.2982,74.8338,99.9031,2.036,0.4821,0,8,256,32,64,16,3
0.204,nvme1n1,41383.2343,9290.1138,4992630.9067,1150795.6643,76.5992,62.2025,1.4037,0.444,0,8,256,32,64,16,3
0.306,nvme1n1,22942.8758,9039.8853,2747865.2955,1142045.3741,62.7497,48.8271,1.9821,0.3709,0,8,256,32,64,16,3
0.407,nvme1n1,465.4471,19093.2351,1861.7885,2144819.9503,42.5835,3.3671,0.2553,0.1665,0,8,256,32,64,16,3
0.102,nvme1n1,44983.0362,9663.9,5372161.0345,1188965.7096,78.9696,75.4159,1.5539,0.571,0,8,256,32,64,16,4
0.204,nvme1n1,46170.1702,9289.0219,5497466.0562,1139348.614,83.4637,91.7315,1.8807,0.5275,0,8,256,32,64,16,4
0.305,nvme1n1,20005.2467,6507.3745,2404346.6973,810227.2816,62.1158,20.4391,0.9271,0.2924,0,8,256,32,64,16,4
0.406,nvme1n1,514.8314,21603.1159,8187.7988,2468141.1463,43.5627,5.5542,0.3077,0.2456,0,8,256,32,64,16,4
0.103,nvme1n1,43916.8563,9472.4556,5225605.2783,1159075.1872,71.6569,83.7993,1.7794,0.5969,0,8,256,32,64,16,5
0.205,nvme1n1,41465.3756,9757.1346,5002249.0345,1207575.0832,77.3133,44.8711,1.0038,0.334,0,8,256,32,64,16,5
0.306,nvme1n1,21696.6725,6120.0805,2585156.5521,757468.544,62.1879,16.4255,0.692,0.229,0,8,256,32,64,16,5
0.407,nvme1n1,2718.1586,20921.8851,262922.3245,2379916.5141,54.5616,5.228,0.3577,0.1996,0,8,256,32,64,16,5
0.101,nvme1n1,15591.7092,16895.9965,1875933.5237,2086700.3776,54.7602,11.5693,0.5102,0.2133,0,8,256,32,64,2,1
0.201,nvme1n1,59.6454,4990.3353,238.5818,595301.2733,10.935,0.6263,0.1667,0.1215,0,8,256,32,64,2,1
0.302,nvme1n1,79.4826,5106.7586,317.9305,597947.7845,8.9418,0.6458,0.25,0.1206,0,8,256,32,64,2,1
0.403,nvme1n1,3084.6402,6427.9921,354395.3028,770602.8141,18.9059,1.8309,0.3484,0.1161,0,8,256,32,64,2,1
0.503,nvme1n1,9316.3542,8192.8238,1084415.6743,990218.0866,41.7595,6.0154,0.5432,0.1141,0,8,256,32,64,2,1
0.604,nvme1n1,258.7761,4697.7811,21010.6269,545340.7238,11.9435,0.6469,0.2692,0.1186,0,8,256,32,64,2,1
0.101,nvme1n1,15680.4994,16983.8912,1888972.851,2087496.331,50.7427,11.2728,0.5006,0.2021,0,8,256,32,64,2,2
0.201,nvme1n1,59.6392,5069.3341,238.5569,606252.6022,11.9278,0.5865,0.1667,0.1118,0,8,256,32,64,2,2
0.302,nvme1n1,79.4858,5047.3481,317.9432,588473.0969,14.9036,0.6558,0.125,0.1201,0,8,256,32,64,2,2
0.403,nvme1n1,3300.9241,6522.3078,376698.0769,782915.5623,23.8621,1.9786,0.3735,0.1128,0,8,256,32,64,2,2
0.503,nvme1n1,9022.363,8375.7769,1062335.9934,1013528.6901,33.8214,4.357,0.3793,0.1116,0,8,256,32,64,2,2
0.604,nvme1n1,258.5824,4515.2471,20994.9047,524246.0517,15.9128,0.6166,0.2692,0.1189,0,8,256,32,64,2,2
0.101,nvme1n1,15387.2056,16769.7664,1862284.5497,2071056.2058,58.6842,10.3841,0.4551,0.2011,0,8,256,32,64,2,3
0.201,nvme1n1,59.6519,5030.6453,238.6077,601331.1247,12.9246,0.6065,0.1667,0.1166,0,8,256,32,64,2,3
0.302,nvme1n1,79.4663,5016.309,317.8651,585110.2242,13.9066,0.6457,0.25,0.1228,0,8,256,32,64,2,3
0.403,nvme1n1,4047.1907,6881.2186,462657.5407,827019.0612,18.8935,2.2772,0.3759,0.1069,0,8,256,32,64,2,3
0.503,nvme1n1,8273.2731,7925.2387,976042.3713,957551.8049,40.7697,4.7929,0.4712,0.1117,0,8,256,32,64,2,3
0.604,nvme1n1,248.6435,4594.9328,20995.4614,534165.9113,17.9023,0.5967,0.24,0.1126,0,8,256,32,64,2,3
0.101,nvme1n1,15750.4997,17073.8202,1904298.0935,2108716.2967,56.7137,10.7955,0.4637,0.2045,0,8,256,32,64,2,4
0.201,nvme1n1,59.6954,5034.3152,238.7817,601730.0096,13.9289,0.6169,0.1667,0.1166,0,8,256,32,64,2,4
0.302,nvme1n1,79.5666,5012.6944,318.2663,585331.5294,7.9567,0.6465,0.125,0.123,0,8,256,32,64,2,4
0.402,nvme1n1,2864.4851,6305.8458,329719.1488,755070.3277,18.8976,1.84,0.3819,0.1151,0,8,256,32,64,2,4
0.503,nvme1n1,9455.8459,8590.8001,1108963.9083,1039327.7182,36.7893,4.6036,0.3838,0.1134,0,8,256,32,64,2,4
0.604,nvme1n1,258.7229,4597.3063,21006.3066,534640.8524,10.946,0.6269,0.3077,0.1169,0,8,256,32,64,2,4
0.101,nvme1n1,15225.7407,16569.1884,1841244.8439,2045782.2699,56.7233,10.7874,0.5046,0.188,0,8,256,32,64,2,5
0.201,nvme1n1,69.5874,5179.2883,278.3495,614317.2706,14.9116,0.6462,0.1429,0.119,0,8,256,32,64,2,5
0.302,nvme1n1,69.6079,5051.5459,278.4317,597872.3346,11.9328,0.6464,0.1429,0.122,0,8,256,32,64,2,5
0.402,nvme1n1,3194.3307,6269.2471,368736.2161,749403.904,23.8828,1.8609,0.352,0.1175,0,8,256,32,64,2,5
0.503,nvme1n1,9152.7757,8575.7529,1070750.3991,1022603.8143,36.8101,4.457,0.3837,0.109,0,8,256,32,64,2,5
0.604,nvme1n1,248.6973,4794.8848,21000.0037,524174.4164,8.9531,0.6665,0.28,0.1203,0,8,256,32,64,2,5
0.103,nvme1n1,50555.1991,5616.1553,6004601.1503,668685.1305,80.3708,214.6979,4.1479,0.8918,0,8,256,32,64,32,1
0.205,nvme1n1,50546.8403,6008.1768,6061957.3158,713400.1677,78.1551,164.4091,3.1509,0.8553,0,8,256,32,64,32,1
0.307,nvme1n1,50984.8761,5737.8793,6136294.7056,679928.9032,84.2078,211.0874,4.0638,0.6809,0,8,256,32,64,32,1
0.412,nvme1n1,45658.9998,5781.6835,5539399.3349,671940.9299,72.8703,125.1643,2.6688,0.5705,0,8,256,32,64,32,1
0.514,nvme1n1,10234.2149,8515.4168,1236174.3196,1083058.8748,39.2868,8.2895,0.6775,0.1592,0,8,256,32,64,32,1
0.615,nvme1n1,2025.0519,10931.3483,180224.7072,1110357.6039,25.5589,3.1261,0.3641,0.2113,0,8,256,32,64,32,1
0.716,nvme1n1,8268.5596,3836.8496,898392.8766,428973.6633,41.6402,3.4601,0.3513,0.1447,0,8,256,32,64,32,1
0.104,nvme1n1,50290.8914,5408.351,5963722.8136,648924.7149,72.5628,199.722,3.8195,1.4114,0,8,256,32,64,32,2
0.209,nvme1n1,50000.5854,5648.9211,5978147.2824,677259.8378,75.3826,167.273,3.2433,0.9037,0,8,256,32,64,32,2
0.311,nvme1n1,52038.1188,5955.5821,6228137.827,711076.9736,82.0113,168.1427,3.1347,0.8426,0,8,256,32,64,32,2
0.414,nvme1n1,48701.2078,5577.2944,5896328.2953,663883.6131,78.1407,149.4637,2.9539,1.007,0,8,256,32,64,32,2
0.516,nvme1n1,6797.7703,13840.417,784598.8385,1668842.802,40.1597,17.3568,2.1643,0.1883,0,8,256,32,64,32,2
0.618,nvme1n1,2529.2572,5411.4341,255543.2104,482166.619,19.6066,1.3725,0.2558,0.1268,0,8,256,32,64,32,2
0.719,nvme1n1,4668.1442,6448.3686,502483.1906,696502.932,40.5496,2.5121,0.3157,0.1564,0,8,256,32,64,32,2
0.102,nvme1n1,51356.7207,5602.9113,6075872.2694,658252.9879,84.1427,231.9863,4.3793,1.2633,0,8,256,32,64,32,3
0.205,nvme1n1,50356.5163,5561.6191,5987808.619,660770.9997,89.6093,189.8353,3.6957,0.6708,0,8,256,32,64,32,3
0.308,nvme1n1,46335.878,5940.7453,5612794.8404,718926.9319,80.3065,79.9098,1.6795,0.3502,0,8,256,32,64,32,3
0.411,nvme1n1,50258.1646,5665.0778,6094023.1412,668013.5583,79.5439,177.8291,3.4625,0.6747,0,8,256,32,64,32,3
0.513,nvme1n1,6823.2905,11656.4545,791344.8364,1436263.4281,37.2536,9.2742,0.9756,0.2229,0,8,256,32,64,32,3
0.615,nvme1n1,1260.9782,5923.6651,108282.8391,541966.4842,20.5276,1.2414,0.2558,0.1419,0,8,256,32,64,32,3
0.716,nvme1n1,9681.8043,7880.078,1065518.2053,860552.0317,41.5783,4.5637,0.3292,0.1633,0,8,256,32,64,32,3
0.102,nvme1n1,50783.9321,5632.7943,6007074.2763,673646.6886,81.8777,205.9275,3.919,1.2259,0,8,256,32,64,32,4
0.205,nvme1n1,51196.1873,5494.3678,6086500.5943,653312.5358,75.145,213.3923,4.0698,0.9165,0,8,256,32,64,32,4
0.307,nvme1n1,50319.9371,5751.9679,6034098.0377,689923.1186,74.3452,171.8547,3.3208,0.8248,0,8,256,32,64,32,4
0.41,nvme1n1,49779.3029,5430.1181,5983463.5124,646203.373,85.0268,197.7742,3.8777,0.8754,0,8,256,32,64,32,4
0.512,nvme1n1,11037.4201,9276.5483,1328813.8934,1182361.4944,40.3328,16.7529,1.2727,0.2916,0,8,256,32,64,32,4
0.614,nvme1n1,2228.6116,10426.3681,202646.5755,1051904.6889,33.3801,2.1206,0.3216,0.1281,0,8,256,32,64,32,4
0.716,nvme1n1,2669.836,1261.5709,293628.1742,151466.7409,22.4931,1.2811,0.3773,0.2171,0,8,256,32,64,32,4
0.104,nvme1n1,52337.4218,5814.1778,6181482.6276,678215.9875,77.5878,224.5137,4.2004,0.8041,0,8,256,32,64,32,5
0.208,nvme1n1,47897.6679,5121.9215,5680822.2647,602615.2415,75.0958,177.3899,3.5743,1.2086,0,8,256,32,64,32,5
0.311,nvme1n1,49668.0392,5969.856,5982527.4331,722585.1709,81.4071,138.6053,2.7282,0.5179,0,8,256,32,64,32,5
0.413,nvme1n1,52004.1169,5620.4788,6249277.2446,650487.1947,84.2093,219.1105,4.1149,0.9129,0,8,256,32,64,32,5
0.516,nvme1n1,9884.9656,9096.8925,1193249.6076,1160666.1926,29.1879,20.8985,1.875,0.2588,0,8,256,32,64,32,5
0.619,nvme1n1,1694.9586,10286.6456,145888.2076,1036652.2922,27.2752,2.3184,0.3218,0.1657,0,8,256,32,64,32,5
0.722,nvme1n1,2334.2032,86.8092,258831.3034,9876.9589,16.3973,0.9067,0.3802,0.2222,0,8,256,32,64,32,5
0.824,nvme1n1,946.4382,6684.2201,60941.7498,684353.7176,24.6468,1.4394,0.3333,0.1637,0,8,256,32,64,32,5
0.102,nvme1n1,27093.8678,20206.9342,3264041.4734,2528392.6418,77.9467,27.2517,0.7935,0.2847,0,8,256,32,64,4,1
0.203,nvme1n1,2505.516,9625.9351,294259.4875,1169372.8534,14.8548,2.7432,0.5099,0.1512,0,8,256,32,64,4,1
0.304,nvme1n1,148.8117,9404.8997,595.2468,1104143.1629,18.8495,1.2996,0.2,0.1308,0,8,256,32,64,4,1
0.101,nvme1n1,28823.257,21652.1099,3470741.0959,2699837.8311,77.2582,27.9615,0.7914,0.2374,0,8,256,32,64,4,2
0.202,nvme1n1,1458.1687,9612.01,163701.7551,1147013.3516,27.7746,1.8351,0.4286,0.1249,0,8,256,32,64,4,2
0.303,nvme1n1,119.1763,9822.113,476.7052,1178574.1082,18.8696,1.3805,0.5,0.1314,0,8,256,32,64,4,2
0.101,nvme1n1,29221.1618,21908.4296,3519711.2613,2731250.8916,69.4561,29.5883,0.8424,0.2274,0,8,256,32,64,4,3
0.202,nvme1n1,615.8762,8999.7398,61557.823,1062803.7107,20.8603,1.937,0.5484,0.1744,0,8,256,32,64,4,3
0.302,nvme1n1,119.2755,9651.3722,477.1018,1152359.9205,27.8309,1.2325,0.1667,0.1226,0,8,256,32,64,4,3
0.101,nvme1n1,27200.0476,20404.9956,3281251.26,2552796.8845,78.3663,25.9006,0.7812,0.228,0,8,256,32,64,4,4
0.202,nvme1n1,1762.1773,9820.6737,198551.8466,1152028.385,24.7497,2.5146,0.6461,0.1381,0,8,256,32,64,4,4
0.303,nvme1n1,118.7731,9739.3911,475.0922,1157364.3109,22.7648,1.2471,0.25,0.124,0,8,256,32,64,4,4
0.101,nvme1n1,30228.7185,22395.3298,3642152.4898,2797166.742,81.6185,28.8651,0.8014,0.2071,0,8,256,32,64,4,5
0.202,nvme1n1,119.0996,9498.1963,476.3986,1123665.4041,22.8274,1.1811,0.1667,0.1202,0,8,256,32,64,4,5
0.303,nvme1n1,128.8572,9941.8282,515.4288,1182472.9196,15.8593,1.239,0.1538,0.1186,0,8,256,32,64,4,5
0.101,nvme1n1,34865.0334,14114.6352,4164184.3723,1741287.7241,83.319,47.0752,1.1989,0.3739,0,8,256,32,64,8,1
0.203,nvme1n1,22996.3963,14567.6742,2763920.0912,1794942.7529,65.14,33.3004,1.3215,0.1992,0,8,256,32,64,8,1
0.304,nvme1n1,227.4251,16433.9387,909.7006,1916185.3898,35.597,2.3336,0.4348,0.133,0,8,256,32,64,8,1
0.101,nvme1n1,38739.1568,15562.9835,4624824.6816,1919197.0294,77.2209,55.1238,1.309,0.2837,0,8,256,32,64,8,2
0.203,nvme1n1,17926.9158,9169.6272,2166368.6112,1146065.957,40.2521,16.3266,0.8072,0.2024,0,8,256,32,64,8,2
0.305,nvme1n1,227.0342,16464.9128,908.1367,1956363.3022,36.5229,2.3296,0.2174,0.1361,0,8,256,32,64,8,2
0.102,nvme1n1,37939.4553,14672.2829,4535284.2537,1828331.6549,78.6718,45.7771,1.1273,0.2051,0,8,256,32,64,8,3
0.204,nvme1n1,17530.5913,12840.0002,2109130.1675,1560074.8086,45.3292,27.8085,1.4154,0.2318,0,8,256,32,64,8,3
0.305,nvme1n1,256.9659,16683.0191,1027.8637,1968952.0516,28.6616,2.4412,0.2308,0.1363,0,8,256,32,64,8,3
0.102,nvme1n1,35712.8538,14423.2575,4277620.5184,1787457.9298,76.9503,39.8563,1.0091,0.2647,0,8,256,32,64,8,4
0.206,nvme1n1,21159.0948,8809.1315,2540981.0961,1090308.9732,52.4921,19.613,0.8074,0.2871,0,8,256,32,64,8,4
0.308,nvme1n1,176.7549,14670.658,707.0197,1696258.0091,30.4411,2.7004,0.2222,0.178,0,8,256,32,64,8,4
0.101,nvme1n1,38799.9157,15605.2844,4627998.5905,1943507.7195,77.3816,59.5739,1.4321,0.2568,0,8,256,32,64,8,5
0.203,nvme1n1,18991.7999,9623.824,2296103.6916,1200990.2581,47.2335,21.8849,1.0104,0.2802,0,8,256,32,64,8,5
0.304,nvme1n1,237.0253,16858.4247,948.1012,1990380.4861,33.5786,2.5283,0.2083,0.1441,0,8,256,32,64,8,5
