job,output_level,num_output_files,total_output_size_bytes,num_input_records,num_output_records,num_subcompactions,input_summary,compaction_desc,compaction_reason,input_data_size_bytes,wall_us,cpu_us,write_io_us,read_io_us,file_write_nanos,file_fsync_nanos,file_range_sync_nanos,file_prepare_write_nanos,has_io_stats,pattern,wall_ms,cpu_ms,read_io_ms,write_io_ms,label,sst_size_mb,input_data_mb,requested_input_sst_count,value_size,requested_subcompactions,repeat_index
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,90725,307309,8990.167,0.0,8740974,0,0,249193,True,L0->L1,90.725,307.309,0.0,8.990167,"sst=8MB, input=4sst (32MB), value=32B, sub=16",8,32,4,32,16,2
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,63970,189593,8342.002,0.0,8199320,0,0,142682,True,L0->L1,63.97,189.593,0.0,8.342002,"sst=8MB, input=4sst (32MB), value=32B, sub=16",8,32,4,32,16,3
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,65201,191272,8908.811,0.0,8778049,0,0,130762,True,L0->L1,65.201,191.272,0.0,8.908811,"sst=8MB, input=4sst (32MB), value=32B, sub=16",8,32,4,32,16,4
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,62470,185263,7863.896,0.0,7688891,0,0,175005,True,L0->L1,62.47,185.263,0.0,7.8638959999999996,"sst=8MB, input=4sst (32MB), value=32B, sub=16",8,32,4,32,16,5
3,1,6,39469938,698865,697813,2,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,98180,150518,7516.528,0.0,7410570,0,0,105958,True,L0->L1,98.18,150.518,0.0,7.516528,"sst=8MB, input=4sst (32MB), value=32B, sub=2",8,32,4,32,2,1
3,1,6,39469938,698865,697813,2,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,102385,155933,7710.486,0.0,7596779,0,0,113707,True,L0->L1,102.385,155.933,0.0,7.7104859999999995,"sst=8MB, input=4sst (32MB), value=32B, sub=2",8,32,4,32,2,2
3,1,6,39469938,698865,697813,2,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,101572,152046,7517.016,0.0,7403258,0,0,113758,True,L0->L1,101.572,152.046,0.0,7.517016,"sst=8MB, input=4sst (32MB), value=32B, sub=2",8,32,4,32,2,3
3,1,6,39469938,698865,697813,2,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,100762,152113,7393.371,0.0,7278705,0,0,114666,True,L0->L1,100.762,152.113,0.0,7.393371,"sst=8MB, input=4sst (32MB), value=32B, sub=2",8,32,4,32,2,4
3,1,6,39469938,698865,697813,2,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,103352,155867,7500.843,0.0,7382578,0,0,118265,True,L0->L1,103.352,155.867,0.0,7.500843,"sst=8MB, input=4sst (32MB), value=32B, sub=2",8,32,4,32,2,5
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,81220,259157,13994.89,0.0,13781894,0,0,212996,True,L0->L1,81.22,259.157,0.0,13.99489,"sst=8MB, input=4sst (32MB), value=32B, sub=32",8,32,4,32,32,1
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,63540,180439,12897.638,0.0,12774548,0,0,123090,True,L0->L1,63.54,180.439,0.0,12.897638,"sst=8MB, input=4sst (32MB), value=32B, sub=32",8,32,4,32,32,2
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,72088,201138,15334.533,0.0,15192875,0,0,141658,True,L0->L1,72.088,201.138,0.0,15.334532999999999,"sst=8MB, input=4sst (32MB), value=32B, sub=32",8,32,4,32,32,3
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,73742,221216,10986.524,0.0,10832362,0,0,154162,True,L0->L1,73.742,221.216,0.0,10.986524,"sst=8MB, input=4sst (32MB), value=32B, sub=32",8,32,4,32,32,4
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,59862,170999,11118.716,0.0,10984476,0,0,134240,True,L0->L1,59.862,170.999,0.0,11.118716000000001,"sst=8MB, input=4sst (32MB), value=32B, sub=32",8,32,4,32,32,5
3,1,8,39472524,698865,697813,4,7@L0,7@L0 → 8@L1,ManualCompaction,39693886,66257,171725,8007.823,0.0,7822782,0,0,185041,True,L0->L1,66.257,171.725,0.0,8.007823,"sst=8MB, input=4sst (32MB), value=32B, sub=4",8,32,4,32,4,1
3,1,8,39472524,698865,697813,4,7@L0,7@L0 → 8@L1,ManualCompaction,39693886,63104,159758,8194.036,0.0,8055483,0,0,138553,True,L0->L1,63.104,159.758,0.0,8.194036,"sst=8MB, input=4sst (32MB), value=32B, sub=4",8,32,4,32,4,2
3,1,8,39472524,698865,697813,4,7@L0,7@L0 → 8@L1,ManualCompaction,39693886,60863,160016,8031.311,0.0,7891241,0,0,140070,True,L0->L1,60.863,160.016,0.0,8.031311,"sst=8MB, input=4sst (32MB), value=32B, sub=4",8,32,4,32,4,3
3,1,8,39472524,698865,697813,4,7@L0,7@L0 → 8@L1,ManualCompaction,39693886,61023,161026,8279.612,0.0,8133769,0,0,145843,True,L0->L1,61.023,161.026,0.0,8.279611999999998,"sst=8MB, input=4sst (32MB), value=32B, sub=4",8,32,4,32,4,4
3,1,8,39472524,698865,697813,4,7@L0,7@L0 → 8@L1,ManualCompaction,39693886,61074,160169,9298.329,0.0,9163883,0,0,134446,True,L0->L1,61.074,160.169,0.0,9.298328999999999,"sst=8MB, input=4sst (32MB), value=32B, sub=4",8,32,4,32,4,5
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,61508,184065,7767.031,0.0,7642738,0,0,124293,True,L0->L1,61.508,184.065,0.0,7.767031,"sst=8MB, input=4sst (32MB), value=32B, sub=8",8,32,4,32,8,1
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,76184,226779,9347.505,0.0,9201770,0,0,145735,True,L0->L1,76.184,226.779,0.0,9.347505,"sst=8MB, input=4sst (32MB), value=32B, sub=8",8,32,4,32,8,2
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,59291,178368,7753.027,0.0,7614722,0,0,138305,True,L0->L1,59.291,178.368,0.0,7.753027,"sst=8MB, input=4sst (32MB), value=32B, sub=8",8,32,4,32,8,3
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,63307,187721,8429.142,0.0,8279742,0,0,149400,True,L0->L1,63.307,187.721,0.0,8.429142,"sst=8MB, input=4sst (32MB), value=32B, sub=8",8,32,4,32,8,4
3,1,6,39469999,698865,697813,5,7@L0,7@L0 → 6@L1,ManualCompaction,39693886,85739,286325,8961.268,0.0,8734837,0,0,226431,True,L0->L1,85.739,286.325,0.0,8.961268,"sst=8MB, input=4sst (32MB), value=32B, sub=8",8,32,4,32,8,5
3,1,5,34212836,63548,63539,1,5@L0,5@L0 → 5@L1,ManualCompaction,34227253,53230,25664,6930.682,20635.318,6828752,0,0,101930,True,L0->L1,53.23,25.664,20.635317999999998,6.930682,"sst=8MB, input=4sst (32MB), value=512B, sub=1",8,32,4,512,1,1
3,1,5,34212836,63548,63539,1,5@L0,5@L0 → 5@L1,ManualCompaction,34227253,63417,35161,8111.481,20144.519,7973612,0,0,137869,True,L0->L1,63.417,35.161,20.144519,8.111481,"sst=8MB, input=4sst (32MB), value=512B, sub=1",8,32,4,512,1,2
3,1,5,34212836,63548,63539,1,5@L0,5@L0 → 5@L1,ManualCompaction,34227253,57673,28017,7174.194,22481.806,7062795,0,0,111399,True,L0->L1,57.673,28.017,22.481806,7.174194000000001,"sst=8MB, input=4sst (32MB), value=512B, sub=1",8,32,4,512,1,3
3,1,5,34212836,63548,63539,1,5@L0,5@L0 → 5@L1,ManualCompaction,34227253,51408,25933,7266.349,18208.650999999998,7168102,0,0,98247,True,L0->L1,51.408,25.933,18.208651,7.266349,"sst=8MB, input=4sst (32MB), value=512B, sub=1",8,32,4,512,1,4
3,1,5,34212836,63548,63539,1,5@L0,5@L0 → 5@L1,ManualCompaction,34227253,54714,28522,7421.371,18770.629,7309826,0,0,111545,True,L0->L1,54.714,28.522,18.770629,7.421371,"sst=8MB, input=4sst (32MB), value=512B, sub=1",8,32,4,512,1,5
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,29650,39027,8024.418,0.0,7823094,0,0,201324,True,L0->L1,29.65,39.027,0.0,8.024417999999999,"sst=8MB, input=4sst (32MB), value=512B, sub=16",8,32,4,512,16,1
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,38243,68029,15301.997,0.0,14949075,0,0,352922,True,L0->L1,38.243,68.029,0.0,15.301997,"sst=8MB, input=4sst (32MB), value=512B, sub=16",8,32,4,512,16,2
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,24825,32423,8948.009,0.0,8814919,0,0,133090,True,L0->L1,24.825,32.423,0.0,8.948009,"sst=8MB, input=4sst (32MB), value=512B, sub=16",8,32,4,512,16,3
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,34647,55407,11350.507,0.0,11100609,0,0,249898,True,L0->L1,34.647,55.407,0.0,11.350507,"sst=8MB, input=4sst (32MB), value=512B, sub=16",8,32,4,512,16,4
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,35721,62803,10318.07,0.0,10033321,0,0,284749,True,L0->L1,35.721,62.803,0.0,10.31807,"sst=8MB, input=4sst (32MB), value=512B, sub=16",8,32,4,512,16,5
3,1,5,34212809,63548,63539,2,5@L0,5@L0 → 5@L1,ManualCompaction,34227253,31009,26104,6766.697,0.0,6669603,0,0,97094,True,L0->L1,31.009,26.104,0.0,6.766697,"sst=8MB, input=4sst (32MB), value=512B, sub=2",8,32,4,512,2,1
3,1,5,34212809,63548,63539,2,5@L0,5@L0 → 5@L1,ManualCompaction,34227253,34145,26642,7198.33,304.6700000000001,7099110,0,0,99220,True,L0->L1,34.145,26.642,0.30467000000000005,7.19833,"sst=8MB, input=4sst (32MB), value=512B, sub=2",8,32,4,512,2,2
3,1,5,34212809,63548,63539,2,5@L0,5@L0 → 5@L1,ManualCompaction,34227253,34646,28788,7149.381,0.0,7029607,0,0,119774,True,L0->L1,34.646,28.788,0.0,7.149381,"sst=8MB, input=4sst (32MB), value=512B, sub=2",8,32,4,512,2,3
3,1,5,34212809,63548,63539,2,5@L0,5@L0 → 5@L1,ManualCompaction,34227253,39207,30694,7378.225,1134.7749999999996,7244437,0,0,133788,True,L0->L1,39.207,30.694,1.1347749999999996,7.3782250000000005,"sst=8MB, input=4sst (32MB), value=512B, sub=2",8,32,4,512,2,4
3,1,5,34212809,63548,63539,2,5@L0,5@L0 → 5@L1,ManualCompaction,34227253,34762,27692,7232.657,0.0,7111397,0,0,121260,True,L0->L1,34.762,27.692,0.0,7.232657000000001,"sst=8MB, input=4sst (32MB), value=512B, sub=2",8,32,4,512,2,5
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,33287,48110,10827.647,0.0,10571291,0,0,256356,True,L0->L1,33.287,48.11,0.0,10.827647,"sst=8MB, input=4sst (32MB), value=512B, sub=32",8,32,4,512,32,1
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,26050,31843,8370.915,0.0,8233222,0,0,137693,True,L0->L1,26.05,31.843,0.0,8.370915,"sst=8MB, input=4sst (32MB), value=512B, sub=32",8,32,4,512,32,2
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,33574,45193,8958.486,0.0,8746225,0,0,212261,True,L0->L1,33.574,45.193,0.0,8.958486,"sst=8MB, input=4sst (32MB), value=512B, sub=32",8,32,4,512,32,3
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,37348,54042,17087.049,0.0,16775501,0,0,311548,True,L0->L1,37.348,54.042,0.0,17.087049,"sst=8MB, input=4sst (32MB), value=512B, sub=32",8,32,4,512,32,4
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,42417,82731,15616.127,0.0,15162632,0,0,453495,True,L0->L1,42.417,82.731,0.0,15.616127,"sst=8MB, input=4sst (32MB), value=512B, sub=32",8,32,4,512,32,5
3,1,7,34215461,63548,63539,4,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,22923,26664,7513.389,0.0,7392345,0,0,121044,True,L0->L1,22.923,26.664,0.0,7.513389,"sst=8MB, input=4sst (32MB), value=512B, sub=4",8,32,4,512,4,1
3,1,7,34215461,63548,63539,4,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,27297,36563,8618.797,0.0,8451215,0,0,167582,True,L0->L1,27.297,36.563,0.0,8.618797,"sst=8MB, input=4sst (32MB), value=512B, sub=4",8,32,4,512,4,2
3,1,7,34215461,63548,63539,4,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,29583,31257,8349.734,0.0,8186818,0,0,162916,True,L0->L1,29.583,31.257,0.0,8.349734,"sst=8MB, input=4sst (32MB), value=512B, sub=4",8,32,4,512,4,3
3,1,7,34215461,63548,63539,4,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,25430,28958,7835.343,0.0,7702042,0,0,133301,True,L0->L1,25.43,28.958,0.0,7.835343,"sst=8MB, input=4sst (32MB), value=512B, sub=4",8,32,4,512,4,4
3,1,7,34215461,63548,63539,4,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,27638,31395,15981.575,0.0,15835081,0,0,146494,True,L0->L1,27.638,31.395,0.0,15.981575000000001,"sst=8MB, input=4sst (32MB), value=512B, sub=4",8,32,4,512,4,5
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,31729,45358,9625.217,0.0,9378970,0,0,246247,True,L0->L1,31.729,45.358,0.0,9.625217000000001,"sst=8MB, input=4sst (32MB), value=512B, sub=8",8,32,4,512,8,1
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,30918,45475,9100.256,0.0,8895806,0,0,204450,True,L0->L1,30.918,45.475,0.0,9.100256,"sst=8MB, input=4sst (32MB), value=512B, sub=8",8,32,4,512,8,2
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,32999,49038,10401.929,0.0,10160383,0,0,241546,True,L0->L1,32.999,49.038,0.0,10.401929,"sst=8MB, input=4sst (32MB), value=512B, sub=8",8,32,4,512,8,3
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,37249,65626,12072.445,0.0,11735545,0,0,336900,True,L0->L1,37.249,65.626,0.0,12.072445,"sst=8MB, input=4sst (32MB), value=512B, sub=8",8,32,4,512,8,4
3,1,7,34215382,63548,63539,5,5@L0,5@L0 → 7@L1,ManualCompaction,34227253,33232,58674,10315.756,0.0,10076562,0,0,239194,True,L0->L1,33.232,58.674,0.0,10.315755999999999,"sst=8MB, input=4sst (32MB), value=512B, sub=8",8,32,4,512,8,5
3,1,5,37159477,419354,418984,1,6@L0,6@L0 → 5@L1,ManualCompaction,37263412,128086,95192,9292.96,23601.04,9189527,0,0,103433,True,L0->L1,128.086,95.192,23.60104,9.292959999999999,"sst=8MB, input=4sst (32MB), value=64B, sub=1",8,32,4,64,1,1
3,1,5,37159477,419354,418984,1,6@L0,6@L0 → 5@L1,ManualCompaction,37263412,129815,92838,8610.498,28366.502,8508554,0,0,101944,True,L0->L1,129.815,92.838,28.366502,8.610498,"sst=8MB, input=4sst (32MB), value=64B, sub=1",8,32,4,64,1,2
3,1,5,37159477,419354,418984,1,6@L0,6@L0 → 5@L1,ManualCompaction,37263412,122920,92241,8914.982,21764.018,8789903,0,0,125079,True,L0->L1,122.92,92.241,21.764018,8.914982,"sst=8MB, input=4sst (32MB), value=64B, sub=1",8,32,4,64,1,3
3,1,5,37159477,419354,418984,1,6@L0,6@L0 → 5@L1,ManualCompaction,37263412,126993,93289,9170.592,24533.408,9071155,0,0,99437,True,L0->L1,126.993,93.289,24.533407999999998,9.170592000000001,"sst=8MB, input=4sst (32MB), value=64B, sub=1",8,32,4,64,1,4
3,1,5,37159477,419354,418984,1,6@L0,6@L0 → 5@L1,ManualCompaction,37263412,122987,92893,8826.626,21267.374,8729915,0,0,96711,True,L0->L1,122.987,92.893,21.267374,8.826626000000001,"sst=8MB, input=4sst (32MB), value=64B, sub=1",8,32,4,64,1,5
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,52431,135442,9515.507,0.0,9371852,0,0,143655,True,L0->L1,52.431,135.442,0.0,9.515507,"sst=8MB, input=4sst (32MB), value=64B, sub=16",8,32,4,64,16,1
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,74576,238932,22598.309,0.0,22326178,0,0,272131,True,L0->L1,74.576,238.932,0.0,22.598309,"sst=8MB, input=4sst (32MB), value=64B, sub=16",8,32,4,64,16,2
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,56522,156178,9700.495,0.0,9530647,0,0,169848,True,L0->L1,56.522,156.178,0.0,9.700495,"sst=8MB, input=4sst (32MB), value=64B, sub=16",8,32,4,64,16,3
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,76017,246613,13840.448,0.0,13522240,0,0,318208,True,L0->L1,76.017,246.613,0.0,13.840448,"sst=8MB, input=4sst (32MB), value=64B, sub=16",8,32,4,64,16,4
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,49466,132653,8322.553,0.0,8194653,0,0,127900,True,L0->L1,49.466,132.653,0.0,8.322553,"sst=8MB, input=4sst (32MB), value=64B, sub=16",8,32,4,64,16,5
3,1,6,37160845,419354,418984,2,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,71806,96386,7785.692,0.0,7670097,0,0,115595,True,L0->L1,71.806,96.386,0.0,7.785692,"sst=8MB, input=4sst (32MB), value=64B, sub=2",8,32,4,64,2,1
3,1,6,37160845,419354,418984,2,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,74011,97015,7968.699,0.0,7851748,0,0,116951,True,L0->L1,74.011,97.015,0.0,7.968699,"sst=8MB, input=4sst (32MB), value=64B, sub=2",8,32,4,64,2,2
3,1,6,37160845,419354,418984,2,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,75461,97565,7922.287,0.0,7804575,0,0,117712,True,L0->L1,75.461,97.565,0.0,7.922287,"sst=8MB, input=4sst (32MB), value=64B, sub=2",8,32,4,64,2,3
3,1,6,37160845,419354,418984,2,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,68852,96339,8194.201,0.0,8084056,0,0,110145,True,L0->L1,68.852,96.339,0.0,8.194201,"sst=8MB, input=4sst (32MB), value=64B, sub=2",8,32,4,64,2,4
3,1,6,37160845,419354,418984,2,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,75160,96778,7689.184,0.0,7567021,0,0,122163,True,L0->L1,75.16,96.778,0.0,7.689184,"sst=8MB, input=4sst (32MB), value=64B, sub=2",8,32,4,64,2,5
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,59055,165857,9754.526,0.0,9584969,0,0,169557,True,L0->L1,59.055,165.857,0.0,9.754526,"sst=8MB, input=4sst (32MB), value=64B, sub=32",8,32,4,64,32,1
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,63518,184352,13441.872,0.0,13256674,0,0,185198,True,L0->L1,63.518,184.352,0.0,13.441872,"sst=8MB, input=4sst (32MB), value=64B, sub=32",8,32,4,64,32,2
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,51918,137431,9176.782,0.0,9013806,0,0,162976,True,L0->L1,51.918,137.431,0.0,9.176782,"sst=8MB, input=4sst (32MB), value=64B, sub=32",8,32,4,64,32,3
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,66285,199156,10265.235,0.0,9997862,0,0,267373,True,L0->L1,66.285,199.156,0.0,10.265235,"sst=8MB, input=4sst (32MB), value=64B, sub=32",8,32,4,64,32,4
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,77349,234825,11467.942,0.0,11216893,0,0,251049,True,L0->L1,77.349,234.825,0.0,11.467941999999999,"sst=8MB, input=4sst (32MB), value=64B, sub=32",8,32,4,64,32,5
3,1,8,37163400,419354,418984,4,6@L0,6@L0 → 8@L1,ManualCompaction,37263412,47284,101301,9384.71,0.0,9231449,0,0,153261,True,L0->L1,47.284,101.301,0.0,9.384709999999998,"sst=8MB, input=4sst (32MB), value=64B, sub=4",8,32,4,64,4,1
3,1,8,37163400,419354,418984,4,6@L0,6@L0 → 8@L1,ManualCompaction,37263412,48630,100209,10339.71,0.0,10079115,0,0,260595,True,L0->L1,48.63,100.209,0.0,10.339709999999998,"sst=8MB, input=4sst (32MB), value=64B, sub=4",8,32,4,64,4,2
3,1,8,37163400,419354,418984,4,6@L0,6@L0 → 8@L1,ManualCompaction,37263412,49838,105209,10958.13,0.0,10800087,0,0,158043,True,L0->L1,49.838,105.209,0.0,10.958129999999999,"sst=8MB, input=4sst (32MB), value=64B, sub=4",8,32,4,64,4,3
3,1,8,37163400,419354,418984,4,6@L0,6@L0 → 8@L1,ManualCompaction,37263412,47904,102499,9057.711,0.0,8759788,0,0,297923,True,L0->L1,47.904,102.499,0.0,9.057711,"sst=8MB, input=4sst (32MB), value=64B, sub=4",8,32,4,64,4,4
3,1,8,37163400,419354,418984,4,6@L0,6@L0 → 8@L1,ManualCompaction,37263412,46133,100175,9116.167,0.0,8974750,0,0,141417,True,L0->L1,46.133,100.175,0.0,9.116166999999999,"sst=8MB, input=4sst (32MB), value=64B, sub=4",8,32,4,64,4,5
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,57456,154789,12036.392,0.0,11851931,0,0,184461,True,L0->L1,57.456,154.789,0.0,12.036392,"sst=8MB, input=4sst (32MB), value=64B, sub=8",8,32,4,64,8,1
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,51877,126153,8966.364,0.0,8818895,0,0,147469,True,L0->L1,51.877,126.153,0.0,8.966364,"sst=8MB, input=4sst (32MB), value=64B, sub=8",8,32,4,64,8,2
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,49608,128035,8991.97,0.0,8858330,0,0,133640,True,L0->L1,49.608,128.035,0.0,8.991969999999998,"sst=8MB, input=4sst (32MB), value=64B, sub=8",8,32,4,64,8,3
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,51219,147386,9935.844,0.0,9746530,0,0,189314,True,L0->L1,51.219,147.386,0.0,9.935844,"sst=8MB, input=4sst (32MB), value=64B, sub=8",8,32,4,64,8,4
3,1,6,37160600,419354,418984,5,6@L0,6@L0 → 6@L1,ManualCompaction,37263412,68549,216384,17386.434,0.0,17157481,0,0,228953,True,L0->L1,68.549,216.384,0.0,17.386434,"sst=8MB, input=4sst (32MB), value=64B, sub=8",8,32,4,64,8,5
