benchmark,parsed_benchmark_name,sst_size_mb,input_data_mb,requested_input_sst_count,input_path_component,value_size,key_size,requested_subcompactions,requested_bg_threads,num_repeats,benchmark_elapsed_s,compaction_time_micros,compaction_time_count,compaction_runs,preload_entries,target_logical_input_bytes,preload_sst_count,preload_sst_bytes,preload_db_bytes,compaction_count,actual_subcompactions_avg,actual_subcompactions_max,total_compaction_wall_s,total_compaction_cpu_s,total_compaction_read_io_s,total_compaction_write_io_s,read_pct,write_pct,compute_pct,cpu_resource_pct,total_input_bytes,total_output_bytes,total_input_records,total_output_records,target_logical_input_records,total_logical_input_bytes,total_logical_output_bytes,input_throughput_mib_per_sec,output_throughput_mib_per_sec,logical_input_throughput_mib_per_sec,logical_target_throughput_mib_per_sec,total_rw_throughput_mib_per_sec,logical_input_throughput_records_per_sec,logical_output_throughput_records_per_sec,logical_target_throughput_records_per_sec,total_rw_throughput_records_per_sec,logical_input_throughput_mrecords_per_sec,logical_output_throughput_mrecords_per_sec,logical_target_throughput_mrecords_per_sec,total_rw_throughput_mrecords_per_sec,avg_device_util_pct,max_device_util_pct,avg_device_queue_depth,avg_device_rkib_per_sec,avg_device_wkib_per_sec,avg_process_cpu_pct,max_process_cpu_pct,avg_system_cpu_busy_pct,avg_system_cpu_iowait_pct,avg_foreground_cpu_pct,avg_compaction_cpu_pct,avg_flush_cpu_pct,avg_background_cpu_pct,max_compaction_cpu_pct,benchmark_elapsed_s_std,compaction_time_micros_std,compaction_time_count_std,compaction_runs_std,preload_entries_std,target_logical_input_bytes_std,preload_sst_count_std,preload_sst_bytes_std,preload_db_bytes_std,compaction_count_std,actual_subcompactions_avg_std,actual_subcompactions_max_std,total_compaction_wall_s_std,total_compaction_cpu_s_std,total_compaction_read_io_s_std,total_compaction_write_io_s_std,read_pct_std,write_pct_std,compute_pct_std,cpu_resource_pct_std,total_input_bytes_std,total_output_bytes_std,total_input_records_std,total_output_records_std,target_logical_input_records_std,total_logical_input_bytes_std,total_logical_output_bytes_std,input_throughput_mib_per_sec_std,output_throughput_mib_per_sec_std,logical_input_throughput_mib_per_sec_std,logical_target_throughput_mib_per_sec_std,total_rw_throughput_mib_per_sec_std,logical_input_throughput_records_per_sec_std,logical_output_throughput_records_per_sec_std,logical_target_throughput_records_per_sec_std,total_rw_throughput_records_per_sec_std,logical_input_throughput_mrecords_per_sec_std,logical_output_throughput_mrecords_per_sec_std,logical_target_throughput_mrecords_per_sec_std,total_rw_throughput_mrecords_per_sec_std,avg_device_util_pct_std,max_device_util_pct_std,avg_device_queue_depth_std,avg_device_rkib_per_sec_std,avg_device_wkib_per_sec_std,avg_process_cpu_pct_std,max_process_cpu_pct_std,avg_system_cpu_busy_pct_std,avg_system_cpu_iowait_pct_std,avg_foreground_cpu_pct_std,avg_compaction_cpu_pct_std,avg_flush_cpu_pct_std,avg_background_cpu_pct_std,max_compaction_cpu_pct_std,elapsed_source,compaction_time_source,run_dir,dominant_breakdown,baseline_logical_input_throughput_mib_per_sec,baseline_input_throughput_mib_per_sec,baseline_logical_input_throughput_records_per_sec,baseline_logical_input_throughput_mrecords_per_sec,baseline_compaction_time_micros,baseline_compaction_time_micros_std,speedup_vs_subcomp1,speedup_vs_subcomp1_std,efficiency_vs_subcomp1
compactall,compactall,8,32,4,input_4sst,512,16,1,1,5,0.056088400000000004,56088.4,1.0,5.0,63551.0,33554432.0,5.0,34227253.0,34285139.0,1.0,1.0,1.0,0.056088400000000004,0.0286594,0.020048184599999998,0.0073808154,35.84794047497715,13.189798526186745,50.9622609988361,50.9622609988361,34227253.0,34212836.0,63548.0,63539.0,63550.06060606061,33553344.0,33548592.0,585.0902577718913,584.8438095323467,573.57026840772,573.5888669847211,1169.934067304238,1139075.7912232832,1138914.4693544437,1139112.7268700209,2277990.2605777266,1.139075791223283,1.1389144693544435,1.1391127268700207,2.2779902605777265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004199640584621498,4199.640584621498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004199640584621498,0.0034382564534949965,0.0015028340720902758,0.00039848011573407287,2.740933178830179,0.5972975214669999,2.6439317101048108,2.6439317101048103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.77963766580507,41.76203949524116,40.95702786303403,40.95835593472533,83.54167716104624,81338.17509187268,81326.655554266,81340.81256176237,162664.8306461387,0.08133817509187267,0.08132665555426602,0.08134081256176237,0.1626648306461387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_512/subcomp_1/repeat_01,computation,573.57026840772,585.0902577718913,1139075.7912232832,1.139075791223283,56088.4,4199.640584621498,1.0,0.0,1.0
compactall,compactall,8,32,4,input_4sst,512,16,2,1,5,0.0347538,34753.8,1.0,5.0,63551.0,33554432.0,5.0,34227253.0,34285139.0,1.0,2.0,2.0,0.0347538,0.027984,0.0002878889999999999,0.007145058,0.757320050481092,20.632749256604818,78.60993069291409,80.6497320668877,34227253.0,34212809.0,63548.0,63539.0,63550.06060606061,33553344.0,33548592.0,944.4641487758454,944.0655821668067,925.8683564101133,925.8983785972245,1888.5297309426521,1838718.442596763,1838458.0336777824,1838778.0648408395,3677176.4762745453,1.8387184425967633,1.8384580336777827,1.8387780648408394,3.6771764762745454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026167477066006955,2616.7477066006954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026167477066006955,0.0016377511410467713,0.00043957655258669093,0.0002039872914296378,1.1229936216436547,0.9936042601579114,0.5552860298347535,2.525195146397738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.85346120792748,69.82398284477385,68.47809882669365,68.48031929603123,139.67744405270136,135993.3540820059,135974.09399220397,135997.76379953642,271967.44807420997,0.13599335408200586,0.13597409399220392,0.13599776379953643,0.27196744807421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_512/subcomp_2/repeat_01,computation,573.57026840772,585.0902577718913,1139075.7912232832,1.139075791223283,56088.4,4199.640584621498,1.6138781946146896,0.17137143677549238,0.8069390973073448
compactall,compactall,8,32,4,input_4sst,512,16,4,1,5,0.0265742,26574.2,1.0,5.0,63551.0,33554432.0,5.0,34227253.0,34285139.0,1.0,4.0,4.0,0.0265742,0.0309674,0.0,0.0096597676,0.0,36.242324818626784,63.757675181373216,116.67812236323661,34227253.0,34215461.0,63548.0,63539.0,63550.06060606061,33553344.0,33548592.0,1237.5577708766891,1237.1314065045854,1213.1911844078963,1213.2305233187553,2474.689177381274,2409324.165495633,2408982.94441095,2409402.290188423,4818307.109906583,2.4093241654956334,2.40898294441095,2.409402290188423,4.818307109906582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022515524777361956,2251.552477736195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022515524777361956,0.003290422137051718,0.0,0.0031843530847414274,0.0,10.893807577024289,10.893807577024289,9.349728813450119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.36775350311576,109.33007403905506,107.21438427434565,107.21786080562934,218.69782754217087,212921.26932737933,212891.1143040276,212928.1735078099,425812.3836314067,0.21292126932737943,0.2128911143040277,0.21292817350780988,0.4258123836314068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_512/subcomp_4/repeat_01,computation,573.57026840772,585.0902577718913,1139075.7912232832,1.139075791223283,56088.4,4199.640584621498,2.110633622084578,0.2386508790712284,0.5276584055211445
compactall,compactall,8,32,4,input_4sst,512,16,8,1,5,0.0332254,33225.4,1.0,5.0,63551.0,33554432.0,5.0,34227253.0,34285139.0,1.0,5.0,5.0,0.0332254,0.0528342,0.0,0.0103031206,0.0,30.94858694518306,69.05141305481695,158.2764306581268,34227253.0,34215382.0,63548.0,63539.0,63550.06060606061,33553344.0,33548592.0,986.4458228901891,986.1036949851677,967.0234427751941,967.0547994562372,1972.5495178753567,1920449.949870155,1920177.965707808,1920512.222338302,3840627.915577963,1.920449949870155,1.9201779657078082,1.9205122223383022,3.8406279155779637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021819241600018993,2181.924160001901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021819241600018993,0.008027402279691731,0.0,0.0010046758803221266,0.0,1.0143495020297637,1.0143495020297641,14.889336334714002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.23551493885347,61.21427669347514,60.02983347102056,60.03177999709006,122.44979163232858,119215.6111017213,119198.72716359714,119219.47678452407,238414.33826531842,0.11921561110172135,0.11919872716359711,0.11921947678452409,0.23841433826531852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_512/subcomp_8/repeat_01,computation,573.57026840772,585.0902577718913,1139075.7912232832,1.139075791223283,56088.4,4199.640584621498,1.6881181264935863,0.16812605911758552,0.21101476581169828
compactall,compactall,8,32,4,input_4sst,512,16,16,1,5,0.0326172,32617.2,1.0,5.0,63551.0,33554432.0,5.0,34227253.0,34285139.0,1.0,5.0,5.0,0.0326172,0.0515378,0.0,0.0107886002,0.0,32.95325844620077,67.04674155379922,155.1703959138682,34227253.0,34215382.0,63548.0,63539.0,63550.06060606061,33553344.0,33548592.0,1025.0433700553674,1024.6878554060927,1004.861033118464,1004.8936167203854,2049.7312254614603,1995593.1111045957,1995310.4847748927,1995657.820163248,3990903.5958794886,1.9955931111045957,1.9953104847748928,1.9956578201632478,3.9909035958794883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004794287116975787,4794.287116975786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004794287116975787,0.013680137519776621,0.0,0.0025273055927434967,0.0,4.704477877688307,4.704477877688307,20.603487155881606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.3863237496362,166.32861616646466,163.1103015385697,163.11559054964633,332.7149399161009,323927.173382779,323881.29712293687,323937.677038231,647808.4705057156,0.32392717338277893,0.3238812971229369,0.32393767703823095,0.6478084705057156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_512/subcomp_16/repeat_01,computation,573.57026840772,585.0902577718913,1139075.7912232832,1.139075791223283,56088.4,4199.640584621498,1.7195957960830481,0.28366214785137184,0.10747473725519051
compactall,compactall,8,32,4,input_4sst,512,16,32,1,5,0.0345352,34535.2,1.0,5.0,63551.0,33554432.0,5.0,34227253.0,34285139.0,1.0,5.0,5.0,0.0345352,0.0523838,0.0,0.0121720448,0.0,34.78232576702551,65.21767423297449,148.22332634894698,34227253.0,34215382.0,63548.0,63539.0,63550.06060606061,33553344.0,33548592.0,969.881900733952,969.5455176755859,950.785651851761,950.8164820065504,1939.427418409538,1888202.681204758,1887935.2640691935,1888263.9080236752,3776137.9452739516,1.888202681204758,1.8879352640691938,1.888263908023675,3.776137945273952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376153695719647,5376.153695719646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376153695719647,0.0168261677799789,0.0,0.0035384155168245793,0.0,6.3583244406070305,6.35832444060703,24.814076082845382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0157685712061,160.95992365169977,157.84548857292364,157.85060686728997,321.9756922229058,313471.5739125794,313427.17842939805,313481.73853499134,626898.7523419777,0.31347157391257946,0.3134271784293981,0.3134817385349913,0.6268987523419778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_512/subcomp_32/repeat_01,computation,573.57026840772,585.0902577718913,1139075.7912232832,1.139075791223283,56088.4,4199.640584621498,1.6240936783339899,0.28055016151963375,0.050752927447937184
compactall,compactall,8,32,4,input_4sst,1024,16,1,1,5,0.0481592,48159.2,1.0,5.0,32264.0,33554432.0,5.0,33916944.0,33974997.0,1.0,1.0,1.0,0.0481592,0.020409,0.0205221648,0.007228035199999999,42.51526140950934,15.066574757289118,42.41816383320154,42.41816383320153,33916944.0,33906829.0,32264.0,32261.0,32263.876923076925,33554560.0,33551440.0,673.501691553834,673.3008341413836,666.3056942672847,666.3031525224708,1346.8025256952176,671800.153530781,671737.687610232,671797.5908263484,1343537.8411410132,0.671800153530781,0.6717376876102321,0.6717975908263483,1.343537841141013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025359027110675985,2535.9027110675993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025359027110675985,0.0008715216577917041,0.0020420635020089264,0.0001648309514531782,2.2039253283588547,1.111708100717019,1.2827396269410465,1.2827396269410474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.35358256133937,35.343039114747974,34.97584886390164,34.97571544213558,70.6966216760873,35264.26509453319,35260.9861212105,35264.13057255073,70525.25121574367,0.03526426509453318,0.035260986121210515,0.03526413057255071,0.0705252512157437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_1024/subcomp_1/repeat_01,read,666.3056942672847,673.501691553834,671800.153530781,0.671800153530781,48159.2,2535.9027110675993,1.0,0.0,1.0
compactall,compactall,8,32,4,input_4sst,1024,16,2,1,5,0.031102,31102.0,1.0,5.0,32264.0,33554432.0,5.0,33916944.0,33974997.0,1.0,2.0,2.0,0.031102,0.020515600000000002,0.0031373845999999998,0.0074490154,9.167800823943628,24.25326825571154,66.57893092034485,66.57893092034483,33916944.0,33906814.0,32264.0,32261.0,32263.876923076925,33554560.0,33551440.0,1050.7924424438768,1050.4786014491824,1039.565299796161,1039.5613341843823,2101.271043893059,1048137.7151914034,1048040.2563163235,1048133.7168785796,2096177.971507727,1.0481377151914033,1.0480402563163236,1.0481337168785796,2.096177971507727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00333339868602602,3333.3986860260206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00333339868602602,0.000288713421925618,0.003311658207726794,0.0002302252524903381,8.618536342530472,2.871178056421049,5.774524151658703,5.774524151658702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0449630065246,101.014783828965,99.96535283073294,99.96497149462952,202.05974683548962,100789.68250946018,100780.31079338261,100789.29802880062,201569.99330284278,0.10078968250946017,0.10078031079338261,0.10078929802880064,0.20156999330284284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_1024/subcomp_2/repeat_01,computation,666.3056942672847,673.501691553834,671800.153530781,0.671800153530781,48159.2,2535.9027110675993,1.5484277538421964,0.1849025876687267,0.7742138769210982
compactall,compactall,8,32,4,input_4sst,1024,16,4,1,5,0.025207800000000002,25207.8,1.0,5.0,32264.0,33554432.0,5.0,33916944.0,33974997.0,1.0,4.0,4.0,0.025207800000000002,0.0252882,0.0,0.011435982,0.0,44.930839468305265,55.06916053169473,100.0555414981718,33916944.0,33909257.0,32264.0,32261.0,32263.876923076925,33554560.0,33551440.0,1302.3996195005632,1302.1044412004455,1288.484191751144,1288.479276592771,2604.5040607010087,1299109.2306246613,1298988.4356924805,1299104.2749351359,2598097.6663171416,1.2991092306246612,1.2989884356924806,1.2991042749351358,2.598097666317142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003039347390477107,3039.347390477107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003039347390477107,0.00551368096284143,0.0,0.003383416777195975,0.0,9.567788132445182,9.567788132445182,14.778448565271836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.85488801421502,159.8186582016421,158.14692594846576,158.14632266812112,319.6735462158571,159451.02983013308,159436.20361238296,159450.42157504588,318887.23344251595,0.159451029830133,0.15943620361238292,0.15945042157504585,0.31888723344251596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_1024/subcomp_4/repeat_01,computation,666.3056942672847,673.501691553834,671800.153530781,0.671800153530781,48159.2,2535.9027110675993,1.9104880235482669,0.2513599677428962,0.4776220058870667
compactall,compactall,8,32,4,input_4sst,1024,16,8,1,5,0.026568,26568.0,1.0,5.0,32264.0,33554432.0,5.0,33916944.0,33974997.0,1.0,4.0,4.0,0.026568,0.030520800000000004,0.0,0.0119300862,0.0,44.08165111866107,55.91834888133893,110.85177872260324,33916944.0,33909362.0,32264.0,32261.0,32263.876923076925,33554560.0,33551440.0,1258.788635800653,1258.5072385309982,1245.3391675644823,1245.3344169906873,2517.2958743316512,1255608.4259308602,1255491.6758292674,1255603.6361831026,2511100.1017601276,1.2556084259308604,1.2554916758292674,1.2556036361831027,2.5111001017601273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004935936790519101,4935.9367905191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004935936790519101,0.014306508608322298,0.0,0.004371023911394693,0.0,11.43157821953161,11.43157821953161,30.17428145199622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.7912906859294,224.74103947326168,222.38951866649472,222.38867032104218,449.532330159191,224223.37685119078,224202.5279133481,224222.52151015107,448425.9047645389,0.2242233768511908,0.22420252791334816,0.224222521510151,0.4484259047645389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_1024/subcomp_8/repeat_01,computation,666.3056942672847,673.501691553834,671800.153530781,0.671800153530781,48159.2,2535.9027110675993,1.8126769045468232,0.35003350971490754,0.2265846130683529
compactall,compactall,8,32,4,input_4sst,1024,16,16,1,5,0.0300734,30073.4,1.0,5.0,32264.0,33554432.0,5.0,33916944.0,33974997.0,1.0,4.0,4.0,0.0300734,0.0333074,0.0,0.0100105096,0.0,32.669744246586276,67.33025575341372,107.8827293659621,33916944.0,33909362.0,32264.0,32261.0,32263.876923076925,33554560.0,33551440.0,1095.6416918110667,1095.3967654017972,1083.9353594585627,1083.9312245890842,2191.0384572128637,1092873.657191944,1092772.038639639,1092869.488225696,2185645.695831583,1.0928736571919442,1.092772038639639,1.092869488225696,2.185645695831583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004273768950235846,4273.768950235845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004273768950235846,0.011564340320139322,0.0,0.0030061246695714146,0.0,4.910711721126324,4.910711721126323,21.84297324606276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.1021368291724,142.07037045300837,140.5838532021834,140.5833169193888,284.1725072821808,141743.12928397374,141729.94959801258,141742.58857890865,283473.0788819863,0.14174312928397373,0.14172994959801255,0.14174258857890865,0.28347307888198636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_1024/subcomp_16/repeat_01,computation,666.3056942672847,673.501691553834,671800.153530781,0.671800153530781,48159.2,2535.9027110675993,1.6013886025524215,0.24269537467057964,0.10008678765952635
compactall,compactall,8,32,4,input_4sst,1024,16,32,1,5,0.031225800000000005,31225.8,1.0,5.0,32264.0,33554432.0,5.0,33916944.0,33974997.0,1.0,4.0,4.0,0.031225800000000005,0.0449414,0.0,0.0115039268,0.0,37.404727158559034,62.595272841440966,134.78334118706644,33916944.0,33909362.0,32264.0,32261.0,32263.876923076925,33554560.0,33551440.0,1113.860634575148,1113.6116353925759,1101.9596427817871,1101.9554391553866,2227.4722699677236,1111046.5715284185,1110943.2632059976,1111042.3332382678,2221989.834734416,1.1110465715284186,1.1109432632059977,1.111042333238268,2.221989834734416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009878106810517893,9878.106810517893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009878106810517893,0.026634893591677818,0.0,0.002892162022650556,0.0,2.131255694323904,2.131255694323904,31.16673276004719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.9517787435585,248.89612654840684,246.29186512079204,246.2909255954716,497.84790529196533,248322.82573163422,248299.7359573597,248321.8784588435,496622.561688994,0.2483228257316342,0.2482997359573597,0.2483218784588435,0.496622561688994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,compaction_wall_sum,rocksdb.compaction.times.micros,/home/1755_project/presentation/cpu/compaction_parallelism/final-speedup-cpu-8mb-sst_4sst/sst_8MB/input_4sst/value_1024/subcomp_32/repeat_01,computation,666.3056942672847,673.501691553834,671800.153530781,0.671800153530781,48159.2,2535.9027110675993,1.5422887484067662,0.4946072172536031,0.048196523387711444
